Site,Date,Snow_Depth
36,10/15/2008,0
36,10/16/2008,0
36,10/17/2008,0
36,10/18/2008,0
36,10/19/2008,0
36,10/20/2008,0
36,10/21/2008,0
36,10/22/2008,0
36,10/23/2008,0
36,10/24/2008,0
36,10/25/2008,0
36,10/26/2008,0
36,10/27/2008,0
36,10/28/2008,0
36,10/29/2008,0
36,10/30/2008,0.006
36,10/31/2008,0
36,11/1/2008,0
36,11/2/2008,0
36,11/3/2008,0
36,11/4/2008,0
36,11/5/2008,0
36,11/6/2008,0
36,11/7/2008,0
36,11/8/2008,0
36,11/9/2008,0
36,11/10/2008,0
36,11/11/2008,0
36,11/12/2008,0
36,11/14/2008,0
36,11/15/2008,0
36,11/16/2008,0
36,11/17/2008,0
36,11/18/2008,0
36,11/19/2008,0
36,11/20/2008,0
36,11/21/2008,0
36,11/22/2008,0
36,11/23/2008,0.01
36,11/24/2008,0.011
36,11/25/2008,0.014
36,11/26/2008,0.056
36,11/27/2008,0.056
36,11/28/2008,0.058
36,11/29/2008,0.064
36,11/30/2008,0.065
36,12/1/2008,0.164
36,12/2/2008,0.186
36,12/3/2008,0.207
36,12/4/2008,0.205
36,12/5/2008,0.197
36,12/6/2008,0.196
36,12/7/2008,0.195
36,12/8/2008,0.216
36,12/9/2008,0.214
36,12/10/2008,0.222
36,12/11/2008,0.142
36,12/12/2008,0.262
36,12/13/2008,0.562
36,12/14/2008,0.541
36,12/15/2008,0.527
36,12/16/2008,0.159
36,12/17/2008,0.147
36,12/18/2008,0.257
36,12/19/2008,0.306
36,12/20/2008,0.398
36,12/21/2008,0.416
36,12/22/2008,0.687
36,12/23/2008,0.717
36,12/24/2008,0.683
36,12/25/2008,0.685
36,12/26/2008,0.606
36,12/27/2008,0.59
36,12/28/2008,0.572
36,12/29/2008,0.497
36,12/30/2008,0.381
36,12/31/2008,0.423
36,1/1/2009,0.451
36,1/2/2009,0.446
36,1/3/2009,0.442
36,1/4/2009,0.439
36,1/5/2009,0.434
36,1/6/2009,0.435
36,1/7/2009,0.431
36,1/8/2009,0.597
36,1/9/2009,0.607
36,1/10/2009,0.651
36,1/11/2009,0.638
36,1/12/2009,0.718
36,1/13/2009,0.702
36,1/14/2009,0.705
36,1/15/2009,0.695
36,1/16/2009,0.683
36,1/17/2009,0.678
36,1/18/2009,0.669
36,1/19/2009,0.793
36,1/20/2009,0.825
36,1/21/2009,0.804
36,1/22/2009,0.687
36,1/23/2009,0.675
36,1/24/2009,0.664
36,1/25/2009,0.653
36,1/26/2009,0.647
36,1/27/2009,0.64
36,1/28/2009,0.633
36,1/29/2009,0.924
36,1/30/2009,0.889
36,1/31/2009,0.867
36,2/1/2009,0.846
36,2/2/2009,0.827
36,2/3/2009,0.81
36,2/4/2009,0.819
36,2/5/2009,0.806
36,2/6/2009,0.796
36,2/7/2009,0.786
36,2/8/2009,0.776
36,2/9/2009,0.734
36,2/10/2009,0.727
36,2/11/2009,0.72
36,2/12/2009,0.689
36,2/13/2009,0.649
36,2/14/2009,0.645
36,2/15/2009,0.64
36,2/16/2009,0.636
36,2/17/2009,0.633
36,2/18/2009,0.63
36,2/19/2009,0.713
36,2/20/2009,0.825
36,2/21/2009,0.821
36,2/22/2009,0.806
36,2/23/2009,1.004
36,2/24/2009,1.015
36,2/25/2009,0.987
36,2/26/2009,0.964
36,2/27/2009,0.945
36,2/28/2009,0.84
36,3/1/2009,0.831
36,3/2/2009,0.821
36,3/3/2009,0.913
36,3/4/2009,0.903
36,3/5/2009,0.893
36,3/6/2009,0.884
36,3/7/2009,0.842
36,3/8/2009,0.801
36,3/9/2009,0.765
36,3/10/2009,0.879
36,3/11/2009,0.845
36,3/12/2009,0.943
36,3/13/2009,0.933
36,3/14/2009,0.924
36,3/15/2009,0.911
36,3/16/2009,0.884
36,3/17/2009,0.871
36,3/18/2009,0.847
36,3/19/2009,0.812
36,3/20/2009,0.694
36,3/21/2009,0.691
36,3/22/2009,0.686
36,3/23/2009,0.688
36,3/24/2009,0.685
36,3/25/2009,0.682
36,3/26/2009,0.669
36,3/27/2009,0.655
36,3/28/2009,0.629
36,3/29/2009,0.608
36,3/30/2009,0.594
36,3/31/2009,0.571
36,4/1/2009,0.556
36,4/2/2009,0.545
36,4/3/2009,0.538
36,4/4/2009,0.485
36,4/5/2009,0.452
36,4/6/2009,0.426
36,4/7/2009,0.401
36,4/8/2009,0.383
36,4/9/2009,0.368
36,4/10/2009,0.327
36,4/11/2009,0.282
36,4/12/2009,0.24
36,4/13/2009,0.226
36,4/14/2009,0.212
36,4/15/2009,0.184
36,4/16/2009,0.151
36,4/17/2009,0.118
36,4/18/2009,0.056
36,4/19/2009,0.003
36,4/20/2009,0
36,4/21/2009,0
36,4/22/2009,0
36,4/23/2009,0
36,4/24/2009,0
36,4/25/2009,0
36,4/26/2009,0
36,4/27/2009,0
36,4/28/2009,0
36,4/29/2009,0
36,4/30/2009,0
36,5/1/2009,0
36,5/2/2009,0
36,5/3/2009,0
36,5/4/2009,0
36,5/5/2009,0
36,5/6/2009,0
36,5/7/2009,0
36,5/8/2009,0
36,5/9/2009,0
36,5/10/2009,0
36,5/11/2009,0
36,5/12/2009,0
36,5/13/2009,0
36,5/14/2009,0
36,5/15/2009,0
36,10/1/2009,0
36,10/2/2009,0
36,10/3/2009,0
36,10/4/2009,0
36,10/5/2009,0
36,10/6/2009,0
36,10/7/2009,0
36,10/8/2009,0
36,10/9/2009,0
36,10/10/2009,0
36,10/11/2009,0
36,10/12/2009,0
36,10/13/2009,0
36,10/14/2009,0.021
36,10/15/2009,0.012
36,10/16/2009,0.011
36,10/17/2009,0.004
36,10/18/2009,0
36,10/19/2009,0
36,10/20/2009,0
36,10/21/2009,0
36,10/22/2009,0
36,10/23/2009,0
36,10/24/2009,0
36,10/25/2009,0
36,10/26/2009,0
36,10/27/2009,0
36,10/28/2009,0
36,10/29/2009,0
36,10/30/2009,0
36,10/31/2009,0
36,11/1/2009,0
36,11/2/2009,0
36,11/3/2009,0
36,11/4/2009,0
36,11/5/2009,0
36,11/6/2009,0.001
36,11/7/2009,0
36,11/8/2009,0
36,11/9/2009,0
36,11/10/2009,0
36,11/11/2009,0
36,11/12/2009,0
36,11/13/2009,0
36,11/14/2009,0
36,11/15/2009,0
36,11/16/2009,0
36,11/17/2009,0
36,11/18/2009,0
36,11/19/2009,0
36,11/20/2009,0
36,11/21/2009,0
36,11/22/2009,0
36,11/23/2009,0
36,11/24/2009,0
36,11/25/2009,0
36,11/26/2009,0
36,11/27/2009,0
36,11/28/2009,0.011
36,11/29/2009,0
36,11/30/2009,0
36,12/1/2009,0
36,12/2/2009,0
36,12/3/2009,0
36,12/4/2009,0
36,12/5/2009,0
36,12/6/2009,0.122
36,12/7/2009,0.113
36,12/8/2009,0.129
36,12/9/2009,0.125
36,12/10/2009,0.454
36,12/11/2009,0.226
36,12/12/2009,0.233
36,12/13/2009,0.224
36,12/14/2009,0.327
36,12/15/2009,0.271
36,12/16/2009,0.275
36,12/17/2009,0.272
36,12/18/2009,0.267
36,12/19/2009,0.261
36,12/20/2009,0.255
36,12/21/2009,0.25
36,12/22/2009,0.216
36,12/23/2009,0.213
36,12/24/2009,0.214
36,12/25/2009,0.211
36,12/26/2009,0.208
36,12/27/2009,0.207
36,12/28/2009,0.156
36,12/29/2009,0.222
36,12/30/2009,0.239
36,12/31/2009,0.237
36,1/1/2010,0.286
36,1/2/2010,0.373
36,1/3/2010,0.465
36,1/4/2010,0.505
36,1/5/2010,0.485
36,1/6/2010,0.36
36,1/7/2010,0.351
36,1/8/2010,0.343
36,1/9/2010,0.356
36,1/10/2010,0.349
36,1/11/2010,0.343
36,1/12/2010,0.337
36,1/13/2010,0.332
36,1/14/2010,0.327
36,1/15/2010,0.323
36,1/16/2010,0.311
36,1/17/2010,0.295
36,1/18/2010,0.339
36,1/19/2010,0.502
36,1/20/2010,0.549
36,1/21/2010,0.381
36,1/22/2010,0.368
36,1/23/2010,0.358
36,1/24/2010,0.35
36,1/25/2010,0.352
36,1/26/2010,0.241
36,1/27/2010,0.234
36,1/28/2010,0.225
36,1/29/2010,0.247
36,1/30/2010,0.248
36,1/31/2010,0.247
36,2/1/2010,0.249
36,2/2/2010,0.253
36,2/3/2010,0.253
36,2/4/2010,0.205
36,2/5/2010,0.205
36,2/6/2010,0.204
36,2/7/2010,0.202
36,2/8/2010,0.203
36,2/9/2010,0.203
36,2/10/2010,0.201
36,2/11/2010,0.203
36,2/12/2010,0.201
36,2/13/2010,0.199
36,2/14/2010,0.198
36,2/15/2010,0.199
36,2/16/2010,0.198
36,2/17/2010,0.26
36,2/18/2010,0.255
36,2/19/2010,0.201
36,2/20/2010,0.199
36,2/21/2010,0.196
36,2/22/2010,0.194
36,2/23/2010,0.192
36,2/24/2010,0.191
36,2/25/2010,0.498
36,2/26/2010,0.64
36,2/27/2010,0.686
36,2/28/2010,0.776
36,3/1/2010,0.74
36,3/2/2010,0.673
36,3/3/2010,0.618
36,3/4/2010,0.574
36,3/5/2010,0.553
36,3/6/2010,0.534
36,3/7/2010,0.512
36,3/8/2010,0.486
36,3/9/2010,0.454
36,3/10/2010,0.446
36,3/11/2010,0.435
36,3/12/2010,0.423
36,3/13/2010,0.421
36,3/14/2010,0.415
36,3/15/2010,0.506
36,3/16/2010,0.489
36,3/17/2010,0.452
36,3/18/2010,0.354
36,3/19/2010,0.305
36,3/20/2010,0.246
36,3/21/2010,0.183
36,3/22/2010,0.166
36,3/23/2010,0.141
36,3/24/2010,0.097
36,3/25/2010,0.1
36,3/26/2010,0.06
36,3/27/2010,0.064
36,3/28/2010,0.063
36,3/29/2010,0.074
36,3/30/2010,0.127
36,3/31/2010,0.063
36,4/1/2010,0.036
36,4/2/2010,0
36,4/3/2010,0
36,4/4/2010,0
36,4/5/2010,0
36,4/6/2010,0
36,4/7/2010,0
36,4/8/2010,0
36,4/9/2010,0
36,4/10/2010,0
36,4/11/2010,0
36,4/12/2010,0
36,4/13/2010,0
36,4/14/2010,0
36,4/15/2010,0
36,4/16/2010,0
36,4/17/2010,0.116
36,4/18/2010,0.154
36,4/19/2010,0.09
36,4/20/2010,0.015
36,4/21/2010,0
36,4/22/2010,0
36,4/23/2010,0
36,4/24/2010,0
36,4/25/2010,0
36,4/26/2010,0
36,4/27/2010,0
36,4/28/2010,0.02
36,4/29/2010,0.028
36,4/30/2010,0.003
36,5/1/2010,0
36,5/2/2010,0
36,5/3/2010,0
36,5/4/2010,0
36,5/5/2010,0
36,5/6/2010,0
36,5/7/2010,0
36,5/8/2010,0
36,5/9/2010,0
36,5/10/2010,0
36,5/11/2010,0
36,5/12/2010,0
36,5/13/2010,0
36,5/14/2010,0
36,5/15/2010,0
36,10/1/2010,0
36,10/2/2010,0
36,10/3/2010,0
36,10/4/2010,0
36,10/5/2010,0
36,10/6/2010,0
36,10/7/2010,0
36,10/8/2010,0
36,10/9/2010,0
36,10/10/2010,0
36,10/11/2010,0
36,10/12/2010,0
36,10/13/2010,0
36,10/14/2010,0
36,10/15/2010,0
36,10/16/2010,0
36,10/17/2010,0
36,10/18/2010,0
36,10/19/2010,0
36,10/20/2010,0
36,10/21/2010,0
36,10/22/2010,0
36,10/23/2010,0
36,10/24/2010,0
36,10/25/2010,0
36,10/26/2010,0
36,10/27/2010,0
36,10/28/2010,0
36,10/29/2010,0
36,10/30/2010,0
36,10/31/2010,0
36,11/1/2010,0
36,11/2/2010,0
36,11/3/2010,0
36,11/4/2010,0
36,11/5/2010,0
36,11/6/2010,0
36,11/7/2010,0
36,11/8/2010,0
36,11/9/2010,0
36,11/10/2010,0
36,11/11/2010,0
36,11/12/2010,0
36,11/13/2010,0
36,11/14/2010,0
36,11/15/2010,0
36,11/16/2010,0
36,11/17/2010,0
36,11/18/2010,0
36,11/19/2010,0
36,11/20/2010,0
36,11/21/2010,0
36,11/22/2010,0
36,11/23/2010,0
36,11/24/2010,0
36,11/25/2010,0
36,11/26/2010,0
36,11/27/2010,0.078
36,11/28/2010,0.08
36,11/29/2010,0.073
36,11/30/2010,0.017
36,12/1/2010,0.017
36,12/2/2010,0
36,12/3/2010,0
36,12/4/2010,0.007
36,12/5/2010,0.023
36,12/6/2010,0.021
36,12/7/2010,0.042
36,12/8/2010,0.044
36,12/9/2010,0.065
36,12/10/2010,0.064
36,12/11/2010,0.065
36,12/12/2010,0.064
36,12/13/2010,0.112
36,12/14/2010,0.07
36,12/15/2010,0.071
36,12/16/2010,0.077
36,12/17/2010,0.083
36,12/18/2010,0.083
36,12/19/2010,0.085
36,12/20/2010,0.085
36,12/21/2010,0.085
36,12/22/2010,0.115
36,12/23/2010,0.19
36,12/24/2010,0.208
36,12/25/2010,0.2
36,12/26/2010,0.195
36,12/27/2010,0.308
36,12/28/2010,0.546
36,12/29/2010,0.424
36,12/30/2010,0.399
36,12/31/2010,0.374
36,1/1/2011,0.356
36,1/2/2011,0.316
36,1/3/2011,0.288
36,1/4/2011,0.179
36,1/5/2011,0.195
36,1/6/2011,0.207
36,1/7/2011,0.126
36,1/8/2011,0.124
36,1/9/2011,0.131
36,1/10/2011,0.138
36,1/11/2011,0.136
36,1/12/2011,0.134
36,1/13/2011,0.42
36,1/14/2011,0.394
36,1/15/2011,0.375
36,1/16/2011,0.38
36,1/17/2011,0.377
36,1/18/2011,0.365
36,1/19/2011,0.585
36,1/20/2011,0.445
36,1/21/2011,0.429
36,1/22/2011,0.486
36,1/23/2011,0.466
36,1/24/2011,0.453
36,1/25/2011,0.441
36,1/26/2011,0.451
36,1/27/2011,0.442
36,1/28/2011,0.447
36,1/29/2011,0.39
36,1/30/2011,0.392
36,1/31/2011,0.389
36,2/1/2011,0.381
36,2/2/2011,0.434
36,2/3/2011,0.668
36,2/4/2011,0.638
36,2/5/2011,0.581
36,2/6/2011,0.725
36,2/7/2011,0.714
36,2/8/2011,0.687
36,2/9/2011,0.72
36,2/10/2011,0.696
36,2/11/2011,0.684
36,2/12/2011,0.668
36,2/13/2011,0.67
36,2/14/2011,0.658
36,2/15/2011,0.65
36,2/16/2011,0.639
36,2/17/2011,0.562
36,2/18/2011,0.526
36,2/19/2011,0.454
36,2/20/2011,0.454
36,2/21/2011,0.452
36,2/22/2011,0.453
36,2/23/2011,0.453
36,2/24/2011,0.449
36,2/25/2011,0.446
36,2/26/2011,0.722
36,2/27/2011,0.708
36,2/28/2011,0.746
36,3/1/2011,0.893
36,3/2/2011,0.857
36,3/3/2011,0.688
36,3/4/2011,0.673
36,3/5/2011,0.617
36,3/6/2011,0.593
36,3/7/2011,0.543
36,3/8/2011,0.832
36,3/9/2011,0.568
36,3/10/2011,0.543
36,3/11/2011,0.576
36,3/12/2011,0.537
36,3/13/2011,0.491
36,3/14/2011,0.455
36,3/15/2011,0.435
36,3/16/2011,0.418
36,3/17/2011,0.581
36,3/18/2011,0.543
36,3/19/2011,0.466
36,3/20/2011,0.451
36,3/21/2011,0.429
36,3/22/2011,0
36,3/23/2011,0.527
36,3/24/2011,0.519
36,3/25/2011,0.546
36,3/26/2011,0.547
36,3/27/2011,0.541
36,3/28/2011,0.533
36,3/29/2011,0.526
36,3/30/2011,0.519
36,3/31/2011,0.498
36,4/1/2011,0.558
36,4/2/2011,0.831
36,4/3/2011,0.773
36,4/4/2011,0.733
36,4/5/2011,0.792
36,4/6/2011,0.716
36,4/7/2011,0.704
36,4/8/2011,0.583
36,4/9/2011,0.56
36,4/10/2011,0.519
36,4/11/2011,0.453
36,4/12/2011,0.371
36,4/13/2011,0.294
36,4/14/2011,0.29
36,4/15/2011,0.25
36,4/16/2011,0.228
36,4/17/2011,0.246
36,4/18/2011,0.211
36,4/19/2011,0.188
36,4/20/2011,0.156
36,4/21/2011,0.146
36,4/22/2011,0.123
36,4/23/2011,0.095
36,4/24/2011,0.207
36,4/25/2011,0.095
36,4/26/2011,0.042
36,4/27/2011,0
36,4/28/2011,0
36,4/29/2011,0
36,4/30/2011,0
36,5/1/2011,0
36,5/2/2011,0
36,5/3/2011,0
36,5/4/2011,0
36,5/5/2011,0
36,5/6/2011,0
36,5/7/2011,0
36,5/8/2011,0
36,5/9/2011,0
36,5/10/2011,0
36,5/11/2011,0
36,5/12/2011,0
36,5/13/2011,0
36,5/14/2011,0
36,5/15/2011,0
36,10/1/2011,0
36,10/2/2011,0
36,10/3/2011,0
36,10/4/2011,0
36,10/5/2011,0
36,10/6/2011,0
36,10/7/2011,0
36,10/8/2011,0
36,10/9/2011,0
36,10/10/2011,0
36,10/11/2011,0
36,10/12/2011,0
36,10/13/2011,0
36,10/14/2011,0
36,10/15/2011,0
36,10/16/2011,0
36,10/17/2011,0
36,10/18/2011,0
36,10/19/2011,0
36,10/20/2011,0
36,10/21/2011,0
36,10/22/2011,0
36,10/23/2011,0
36,10/24/2011,0
36,10/25/2011,0
36,10/26/2011,0
36,10/27/2011,0
36,10/28/2011,0.023
36,10/29/2011,0.017
36,10/30/2011,0.157
36,10/31/2011,0.238
36,11/1/2011,0.068
36,11/2/2011,0.052
36,11/3/2011,0.032
36,11/4/2011,0
36,11/5/2011,0
36,11/6/2011,0
36,11/7/2011,0
36,11/8/2011,0
36,11/9/2011,0
36,11/10/2011,0
36,11/11/2011,0
36,11/12/2011,0
36,11/13/2011,0
36,11/14/2011,0
36,11/15/2011,0
36,11/16/2011,0
36,11/17/2011,0
36,11/18/2011,0.007
36,11/19/2011,0.01
36,11/20/2011,0
36,11/21/2011,0
36,11/22/2011,0
36,11/23/2011,0
36,11/24/2011,0.348
36,11/25/2011,0.309
36,11/26/2011,0.263
36,11/27/2011,0.23
36,11/28/2011,0.207
36,11/29/2011,0.027
36,11/30/2011,0
36,12/1/2011,0
36,12/2/2011,0
36,12/3/2011,0.003
36,12/4/2011,0
36,12/5/2011,0
36,12/6/2011,0
36,12/7/2011,0
36,12/8/2011,0
36,12/9/2011,0.011
36,12/10/2011,0.008
36,12/11/2011,0.01
36,12/12/2011,0.009
36,12/13/2011,0
36,12/14/2011,0
36,12/15/2011,0
36,12/16/2011,0
36,12/17/2011,0
36,12/18/2011,0
36,12/19/2011,0
36,12/20/2011,0
36,12/21/2011,0
36,12/22/2011,0.014
36,12/23/2011,0
36,12/24/2011,0.134
36,12/25/2011,0.124
36,12/26/2011,0.142
36,12/27/2011,0.14
36,12/28/2011,0.169
36,12/29/2011,0.106
36,12/30/2011,0.049
36,12/31/2011,0.051
36,1/1/2012,0.055
36,1/2/2012,0.036
36,1/3/2012,0.046
36,1/4/2012,0.041
36,1/5/2012,0.04
36,1/6/2012,0.046
36,1/7/2012,0.064
36,1/8/2012,0.065
36,1/9/2012,0.066
36,1/10/2012,0.065
36,1/11/2012,0.068
36,1/12/2012,0.066
36,1/13/2012,0.24
36,1/14/2012,0.281
36,1/15/2012,0.267
36,1/16/2012,0.257
36,1/17/2012,0.249
36,1/18/2012,0.275
36,1/19/2012,0.271
36,1/20/2012,0.201
36,1/21/2012,0.226
36,1/22/2012,0.245
36,1/23/2012,0.24
36,1/24/2012,0.249
36,1/25/2012,0.246
36,1/26/2012,0.243
36,1/27/2012,0.266
36,1/28/2012,0.581
36,1/29/2012,0.55
36,1/30/2012,0.53
36,1/31/2012,0.53
36,2/1/2012,0.593
36,2/2/2012,0.483
36,2/3/2012,0.469
36,2/4/2012,0.464
36,2/5/2012,0.459
36,2/6/2012,0.451
36,2/7/2012,0.427
36,2/8/2012,0.421
36,2/9/2012,0.415
36,2/11/2012,0.403
36,2/12/2012,0.419
36,2/13/2012,0.415
36,2/14/2012,0.414
36,2/15/2012,0.411
36,2/16/2012,0.407
36,2/17/2012,0.277
36,2/18/2012,0.278
36,2/19/2012,0.279
36,2/20/2012,0.276
36,2/21/2012,0.273
36,2/22/2012,0.286
36,2/23/2012,0.263
36,2/24/2012,0.268
36,2/25/2012,0.479
36,2/26/2012,0.48
36,2/27/2012,0.466
36,2/28/2012,0.457
36,2/29/2012,0.453
36,3/1/2012,0.475
36,3/2/2012,0.676
36,3/3/2012,0.644
36,3/4/2012,0.761
36,3/5/2012,0.727
36,3/6/2012,0.703
36,3/7/2012,0.683
36,3/8/2012,0.641
36,3/9/2012,0.456
36,3/10/2012,0.423
36,3/11/2012,0.427
36,3/12/2012,0.388
36,3/13/2012,0.336
36,3/14/2012,0.284
36,3/15/2012,0.273
36,3/16/2012,0.205
36,3/17/2012,0.203
36,3/18/2012,0.179
36,3/19/2012,0.119
36,3/20/2012,0.07
36,3/21/2012,0.008
36,3/22/2012,0
36,3/23/2012,0
36,3/24/2012,0
36,3/25/2012,0
36,3/26/2012,0
36,3/27/2012,0
36,3/28/2012,0
36,3/29/2012,0.002
36,3/30/2012,0.004
36,3/31/2012,0.001
36,4/1/2012,0
36,4/2/2012,0.003
36,4/3/2012,0
36,4/4/2012,0
36,4/5/2012,0
36,4/6/2012,0
36,4/7/2012,0
36,4/8/2012,0
36,4/9/2012,0
36,4/10/2012,0
36,4/11/2012,0
36,4/12/2012,0
36,4/13/2012,0
36,4/14/2012,0
36,4/15/2012,0
36,4/16/2012,0
36,4/17/2012,0
36,4/18/2012,0
36,4/19/2012,0
36,4/20/2012,0
36,4/21/2012,0
36,4/22/2012,0
36,4/23/2012,0
36,4/24/2012,0
36,4/25/2012,0
36,4/26/2012,0
36,4/27/2012,0
36,4/28/2012,0
36,4/29/2012,0
36,4/30/2012,0
36,5/1/2012,0
36,5/2/2012,0
36,5/3/2012,0
36,5/4/2012,0
36,5/5/2012,0
36,5/6/2012,0
36,5/7/2012,0
36,5/8/2012,0
36,5/9/2012,0
36,5/10/2012,0
36,5/11/2012,0
36,5/12/2012,0
36,5/13/2012,0
36,5/14/2012,0
36,5/15/2012,0
36,10/2/2012,0
36,10/3/2012,0
36,10/4/2012,0
36,10/5/2012,0
36,10/6/2012,0
36,10/7/2012,0
36,10/8/2012,0
36,10/9/2012,0
36,10/10/2012,0
36,10/11/2012,0
36,10/12/2012,0
36,10/13/2012,0
36,10/14/2012,0
36,10/15/2012,0
36,10/16/2012,0
36,10/17/2012,0
36,10/18/2012,0
36,10/19/2012,0
36,10/20/2012,0
36,10/21/2012,0
36,10/22/2012,0
36,10/23/2012,0
36,10/24/2012,0
36,10/25/2012,0
36,10/26/2012,0
36,10/27/2012,0
36,10/28/2012,0
36,10/29/2012,0
36,10/30/2012,0
36,10/31/2012,0
36,11/1/2012,0
36,11/2/2012,0
36,11/3/2012,0
36,11/4/2012,0
36,11/5/2012,0
36,11/6/2012,0
36,11/7/2012,0
36,11/8/2012,0.016
36,11/9/2012,0.012
36,11/10/2012,0
36,11/11/2012,0
36,11/12/2012,0
36,11/13/2012,0
36,11/14/2012,0
36,11/15/2012,0
36,11/16/2012,0
36,11/17/2012,0
36,11/18/2012,0
36,11/19/2012,0
36,11/20/2012,0
36,11/21/2012,0
36,11/22/2012,0
36,11/23/2012,0
36,11/24/2012,0
36,11/25/2012,0.005
36,11/26/2012,0.01
36,11/27/2012,0.01
36,11/28/2012,0.014
36,11/29/2012,0.023
36,11/30/2012,0.034
36,12/1/2012,0.031
36,12/2/2012,0.054
36,12/3/2012,0.036
36,12/4/2012,0.011
36,12/5/2012,0.008
36,12/6/2012,0.002
36,12/7/2012,0.001
36,12/8/2012,0.003
36,12/9/2012,0.001
36,12/10/2012,0.001
36,12/11/2012,0.023
36,12/12/2012,0.02
36,12/13/2012,0.013
36,12/14/2012,0.012
36,12/15/2012,0.01
36,12/16/2012,0.009
36,12/17/2012,0.041
36,12/18/2012,0.165
36,12/19/2012,0.371
36,12/21/2012,0.321
36,12/22/2012,0.222
36,12/23/2012,0.245
36,12/24/2012,0.253
36,12/25/2012,0.252
36,12/26/2012,0.261
36,12/27/2012,0.261
36,12/28/2012,0.594
36,12/29/2012,0.57
36,12/30/2012,0.659
36,12/31/2012,0.648
36,1/1/2013,0.593
36,1/2/2013,0.581
36,1/3/2013,0.573
36,1/4/2013,0.563
36,1/5/2013,0.566
36,1/6/2013,0.564
36,1/7/2013,0.578
36,1/8/2013,0.569
36,1/9/2013,0.538
36,1/10/2013,0.533
36,1/11/2013,0.533
36,1/12/2013,0.532
36,1/13/2013,0.523
36,1/14/2013,0.505
36,1/15/2013,0.46
36,1/16/2013,0.456
36,1/17/2013,0.603
36,1/18/2013,0.595
36,1/19/2013,0.586
36,1/20/2013,0.63
36,1/21/2013,0.625
36,1/22/2013,0.636
36,1/23/2013,0
36,1/24/2013,0.505
36,1/25/2013,0.505
36,1/26/2013,0.518
36,1/27/2013,0.52
36,1/28/2013,0.513
36,1/29/2013,0.59
36,1/30/2013,0.582
36,1/31/2013,0.569
36,2/1/2013,0.464
36,2/2/2013,0.456
36,2/3/2013,0.46
36,2/4/2013,0.459
36,2/5/2013,0.459
36,2/6/2013,0.457
36,2/7/2013,0.358
36,2/8/2013,0.356
36,2/9/2013,0.585
36,2/10/2013,0.753
36,2/11/2013,0.724
36,2/12/2013,0.756
36,2/13/2013,0.732
36,2/14/2013,0.711
36,2/15/2013,0.694
36,2/16/2013,0.674
36,2/17/2013,0.7
36,2/18/2013,0.726
36,2/19/2013,0.71
36,2/20/2013,0.718
36,2/21/2013,0.741
36,2/22/2013,0.733
36,2/23/2013,0.718
36,2/24/2013,0.754
36,2/25/2013,0.867
36,2/26/2013,0.86
36,2/27/2013,0.817
36,2/28/2013,1.056
36,3/1/2013,1.014
36,3/2/2013,0.989
36,3/3/2013,0.981
36,3/4/2013,0.966
36,3/5/2013,0.861
36,3/6/2013,0.839
36,3/7/2013,0.824
36,3/8/2013,0.829
36,3/9/2013,0.822
36,3/10/2013,0.77
36,3/11/2013,0.74
36,3/12/2013,0.696
36,3/13/2013,0.655
36,3/14/2013,0.63
36,3/15/2013,0.63
36,3/16/2013,0.641
36,3/17/2013,0.639
36,3/18/2013,0.632
36,3/19/2013,0.625
36,3/20/2013,0.86
36,3/21/2013,0.868
36,3/22/2013,0.843
36,3/23/2013,0.832
36,3/24/2013,0.823
36,3/25/2013,0.805
36,3/26/2013,0.769
36,3/27/2013,0.739
36,3/28/2013,0.717
36,3/29/2013,0.686
36,3/30/2013,0.65
36,3/31/2013,0.617
36,4/1/2013,0.603
36,4/2/2013,0.578
36,4/3/2013,0.627
36,4/4/2013,0.624
36,4/5/2013,0.55
36,4/6/2013,0.512
36,4/7/2013,0.493
36,4/8/2013,0.457
36,4/9/2013,0.402
36,4/10/2013,0.368
36,4/11/2013,0.316
36,4/12/2013,0.28
36,4/13/2013,0.362
36,4/14/2013,0.307
36,4/15/2013,0.252
36,4/16/2013,0.212
36,4/17/2013,0.14
36,4/18/2013,0.094
36,4/19/2013,0.105
36,4/20/2013,0
36,4/21/2013,0
36,4/22/2013,0
36,4/23/2013,0
36,4/24/2013,0
36,4/25/2013,0
36,4/26/2013,0
36,4/27/2013,0
36,4/28/2013,0
36,4/29/2013,0
36,4/30/2013,0
36,5/1/2013,0
36,5/2/2013,0
36,5/3/2013,0
36,5/4/2013,0
36,5/5/2013,0
36,5/6/2013,0
36,5/7/2013,0
36,5/8/2013,0
36,5/9/2013,0
36,5/10/2013,0
36,5/11/2013,0
36,5/12/2013,0
36,5/13/2013,0
36,5/14/2013,0
36,5/15/2013,0
36,10/1/2013,0
36,10/2/2013,0
36,10/3/2013,0
36,10/4/2013,0
36,10/5/2013,0
36,10/6/2013,0
36,10/7/2013,0
36,10/8/2013,0
36,10/9/2013,0
36,10/10/2013,0
36,10/11/2013,0
36,10/12/2013,0
36,10/13/2013,0
36,10/14/2013,0
36,10/15/2013,0
36,10/16/2013,0
36,10/17/2013,0
36,10/18/2013,0
36,10/19/2013,0
36,10/20/2013,0
36,10/21/2013,0
36,10/22/2013,0
36,10/23/2013,0
36,10/24/2013,0
36,10/25/2013,0
36,10/26/2013,0
36,10/27/2013,0
36,10/28/2013,0
